scenario_id,scenario_title,route_type,actor_id,timestep,is_history,level,lon,lat,x_m,y_m,vx_mps,vy_mps,speed_mps
S1,Normal corridor route,normal_single_corridor,0,17,1,0,59.52805459036,36.31314034469,104.77480980963314,39.69677692096738,0.35664941120067795,-1.047069147931694,1.1061431205138845
S1,Normal corridor route,normal_single_corridor,0,18,1,0,59.52807436352,36.31309323729,106.54848663959069,34.489524924927935,1.7736768299575516,-5.207251996039446,5.501036524818305
S1,Normal corridor route,normal_single_corridor,0,19,1,0,59.52793759133,36.31305596108,94.27985257192495,30.369012672160807,-12.268634067665744,-4.120512252767128,12.942101958781368
S1,Normal corridor route,normal_single_corridor,0,20,0,0,59.52793661699,36.31305828235,94.19245307229188,30.62560585749381,-0.08739949963306515,0.2565931853330028,0.2710696133753226
S1,Normal corridor route,normal_single_corridor,0,21,0,0,59.52781232843,36.31302440844,83.04361600671363,26.88118384623081,-11.148837065578249,-3.744422011262998,11.760836029519426
S1,Normal corridor route,normal_single_corridor,0,22,0,0,59.52776070661,36.31301033929,78.41307510881208,25.325980005462014,-4.630540897901554,-1.5552038407687974,4.884728036798052
S1,Normal corridor route,normal_single_corridor,0,23,0,0,59.52765511531,36.31298156116,68.941405315911,22.144845515075957,-9.471669792901082,-3.1811344903860572,9.99160374072544
S1,Normal corridor route,normal_single_corridor,0,24,0,0,59.52766647263,36.31295450353,69.96017092270776,19.15389509491348,1.0187656067967623,-2.990950420162477,3.1596942537945143
S1,Normal corridor route,normal_single_corridor,0,25,0,0,59.52760137518,36.31293676169,64.12084939934111,17.192712100843863,-5.83932152336665,-1.9611829940696168,6.159863195679014
S1,Normal corridor route,normal_single_corridor,0,26,0,0,59.5275918508,36.31295945253,63.26650077105356,19.70095755501518,-0.8543486282875534,2.508245454171316,2.649755995752797
S1,Normal corridor route,normal_single_corridor,0,27,0,0,59.52754731223,36.31294731387,59.2713361307641,18.359150078143358,-3.9951646402894596,-1.3418074768718213,4.214473609836504
S1,Normal corridor route,normal_single_corridor,0,28,0,0,59.52754633881,36.31294963294,59.18401915659081,18.615500075848956,-0.08731697417329087,0.2563499977055983,0.2708128049085556
S1,Normal corridor route,normal_single_corridor,0,29,0,0,59.52750679257,36.31293885489,55.636672672774935,17.42409442913811,-3.547346483815872,-1.191405646710848,3.742073555030062
S1,Normal corridor route,normal_single_corridor,0,30,0,0,59.52751883722,36.31291015975,56.71709262741813,14.252133653227474,1.0804199546431974,-3.171960775910634,3.350916657021896
S1,Normal corridor route,normal_single_corridor,0,31,0,0,59.52747250477,36.31289753217,52.56101473986271,12.856280960189252,-4.156077887555419,-1.395852693038222,4.3842203580670045
S1,Normal corridor route,normal_single_corridor,0,32,0,0,59.52743702107,36.31298206838,49.37808310210751,22.200913613998807,-3.1829316377552033,9.344632653809555,9.871839405362449
S1,Normal corridor route,normal_single_corridor,0,33,0,0,59.52743330631,36.31299091841,49.04486455037476,23.179195930144374,-0.33321855173274884,0.9782823161455667,1.0334751536935975
S1,Normal corridor route,normal_single_corridor,0,34,0,0,59.52748966879,36.31300627959,54.100648494636516,24.877220767050545,5.055783944261755,1.6980248369061712,5.33331413267634
S1,Normal corridor route,normal_single_corridor,0,35,0,0,59.52750210146,36.31297666007,55.215874322155116,21.603079026321552,1.1152258275186,-3.274141740728993,3.458862932344736
S1,Normal corridor route,normal_single_corridor,0,36,0,0,59.52754681063,36.31298884522,59.22634199244823,22.950025507138605,4.010467670293117,1.3469464808170528,4.230616474776666
S1,Normal corridor route,normal_single_corridor,0,37,0,0,59.52753825122,36.31300923709,58.45855236277368,25.204142817199084,-0.767789629674553,2.2541173100604794,2.381290776648261
S1,Normal corridor route,normal_single_corridor,0,38,0,0,59.52756986619,36.31301785352,61.29445414938313,26.15660298956442,2.8359017866094476,0.9524601723653348,2.991574722990696
S1,Normal corridor route,normal_single_corridor,0,39,0,0,59.5275801867,36.31299326599,62.22021662046295,23.43869742341255,0.9257624710798211,-2.7179055661518703,2.8712448205228225
S1,Normal corridor route,normal_single_corridor,0,40,0,0,59.52762266614,36.31300484345,66.03067476068898,24.71846985186417,3.8104581402260322,1.279772428451622,4.019627931418503
S1,Normal corridor route,normal_single_corridor,0,41,0,0,59.5275844031,36.31309600104,62.598432898879864,34.79502985036618,-3.4322418618091177,10.076559998502006,10.645062029005075
S1,Normal corridor route,normal_single_corridor,0,42,0,0,59.52761333786,36.31310388698,65.19391654387368,35.66674165802837,2.59548364499382,0.8717118076621944,2.7379585144863126
S1,Normal corridor route,normal_single_corridor,0,43,0,0,59.52764959478,36.31301750879,68.44620696908531,26.118496534862317,3.2522904252116263,-9.548245123166055,10.086940960568153
S1,Normal corridor route,normal_single_corridor,0,44,0,0,59.52774800856,36.31304433073,77.27404436852984,29.083393782919984,8.827837399444533,2.9648972480576674,9.312428729529774
S1,Normal corridor route,normal_single_corridor,0,45,0,0,59.5278544226,36.31307333306,86.81951495303281,32.28931134060758,9.545470584502965,3.2059175576875987,10.069454606198939
S1,Normal corridor route,normal_single_corridor,0,46,0,0,59.52784526946,36.31309513942,85.99846701033023,34.69978637534368,-0.8210479427025774,2.410475034736095,2.5464700307095924
S1,Normal corridor route,normal_single_corridor,0,47,0,0,59.52794986198,36.3131236453,95.38054500496636,37.85082635089054,9.382077994636134,3.1510399755468654,9.897092523813747
S1,Normal corridor route,normal_single_corridor,0,48,0,0,59.52795964842,36.31310033017,96.25840073885577,35.27357188059469,0.8778557338894046,-2.5772544702958555,2.7226588648199166
S1,Normal corridor route,normal_single_corridor,0,49,0,0,59.52803513264,36.31312090281,103.02942833636988,37.54767150585039,6.771027597514106,2.274099625255701,7.142712638198863
S1,Normal corridor route,normal_single_corridor,1,0,1,0,59.52802583118,36.31314306253,102.19507590697907,39.99720695507662,0.0,0.0,0.0
S1,Normal corridor route,normal_single_corridor,1,1,1,0,59.52805061439,36.313149817,104.41816039843246,40.743846068899074,2.223084491453392,0.7466391138224537,2.345117187355499
S1,Normal corridor route,normal_single_corridor,1,2,1,0,59.52805459036,36.31314034469,104.77480980963314,39.69677692096738,0.35664941120067795,-1.047069147931694,1.1061431205138845
S1,Normal corridor route,normal_single_corridor,1,3,1,0,59.52807436352,36.31309323729,106.54848663959069,34.489524924927935,1.7736768299575516,-5.207251996039446,5.501036524818305
S1,Normal corridor route,normal_single_corridor,1,4,1,0,59.52793759133,36.31305596108,94.27985257192495,30.369012672160807,-12.268634067665744,-4.120512252767128,12.942101958781368
S1,Normal corridor route,normal_single_corridor,1,5,1,0,59.52793661699,36.31305828235,94.19245307229188,30.62560585749381,-0.08739949963306515,0.2565931853330028,0.2710696133753226
S1,Normal corridor route,normal_single_corridor,1,6,1,0,59.52781232843,36.31302440844,83.04361600671363,26.88118384623081,-11.148837065578249,-3.744422011262998,11.760836029519426
S1,Normal corridor route,normal_single_corridor,1,7,1,0,59.52776070661,36.31301033929,78.41307510881208,25.325980005462014,-4.630540897901554,-1.5552038407687974,4.884728036798052
S1,Normal corridor route,normal_single_corridor,1,8,1,0,59.52765511531,36.31298156116,68.941405315911,22.144845515075957,-9.471669792901082,-3.1811344903860572,9.99160374072544
S1,Normal corridor route,normal_single_corridor,1,9,1,0,59.52766647263,36.31295450353,69.96017092270776,19.15389509491348,1.0187656067967623,-2.990950420162477,3.1596942537945143
S1,Normal corridor route,normal_single_corridor,1,10,1,0,59.52760137518,36.31293676169,64.12084939934111,17.192712100843863,-5.83932152336665,-1.9611829940696168,6.159863195679014
S1,Normal corridor route,normal_single_corridor,1,11,1,0,59.5275918508,36.31295945253,63.26650077105356,19.70095755501518,-0.8543486282875534,2.508245454171316,2.649755995752797
S1,Normal corridor route,normal_single_corridor,1,12,1,0,59.52754731223,36.31294731387,59.2713361307641,18.359150078143358,-3.9951646402894596,-1.3418074768718213,4.214473609836504
S1,Normal corridor route,normal_single_corridor,1,13,1,0,59.52754633881,36.31294963294,59.18401915659081,18.615500075848956,-0.08731697417329087,0.2563499977055983,0.2708128049085556
S1,Normal corridor route,normal_single_corridor,1,14,1,0,59.52750679257,36.31293885489,55.636672672774935,17.42409442913811,-3.547346483815872,-1.191405646710848,3.742073555030062
S1,Normal corridor route,normal_single_corridor,1,15,1,0,59.52751883722,36.31291015975,56.71709262741813,14.252133653227474,1.0804199546431974,-3.171960775910634,3.350916657021896
S1,Normal corridor route,normal_single_corridor,1,16,1,0,59.52747250477,36.31289753217,52.56101473986271,12.856280960189252,-4.156077887555419,-1.395852693038222,4.3842203580670045
S1,Normal corridor route,normal_single_corridor,1,17,1,0,59.52743702107,36.31298206838,49.37808310210751,22.200913613998807,-3.1829316377552033,9.344632653809555,9.871839405362449
S1,Normal corridor route,normal_single_corridor,1,18,1,0,59.52743330631,36.31299091841,49.04486455037476,23.179195930144374,-0.33321855173274884,0.9782823161455667,1.0334751536935975
S1,Normal corridor route,normal_single_corridor,1,19,1,0,59.52748966879,36.31300627959,54.100648494636516,24.877220767050545,5.055783944261755,1.6980248369061712,5.33331413267634
S1,Normal corridor route,normal_single_corridor,1,20,0,0,59.52750210146,36.31297666007,55.215874322155116,21.603079026321552,1.1152258275186,-3.274141740728993,3.458862932344736
S1,Normal corridor route,normal_single_corridor,1,21,0,0,59.52754681063,36.31298884522,59.22634199244823,22.950025507138605,4.010467670293117,1.3469464808170528,4.230616474776666
S1,Normal corridor route,normal_single_corridor,1,22,0,0,59.52753825122,36.31300923709,58.45855236277368,25.204142817199084,-0.767789629674553,2.2541173100604794,2.381290776648261
S1,Normal corridor route,normal_single_corridor,1,23,0,0,59.52756986619,36.31301785352,61.29445414938313,26.15660298956442,2.8359017866094476,0.9524601723653348,2.991574722990696
S1,Normal corridor route,normal_single_corridor,1,24,0,0,59.5275801867,36.31299326599,62.22021662046295,23.43869742341255,0.9257624710798211,-2.7179055661518703,2.8712448205228225
S1,Normal corridor route,normal_single_corridor,1,25,0,0,59.52762266614,36.31300484345,66.03067476068898,24.71846985186417,3.8104581402260322,1.279772428451622,4.019627931418503
S1,Normal corridor route,normal_single_corridor,1,26,0,0,59.5275844031,36.31309600104,62.598432898879864,34.79502985036618,-3.4322418618091177,10.076559998502006,10.645062029005075
S1,Normal corridor route,normal_single_corridor,1,27,0,0,59.52761333786,36.31310388698,65.19391654387368,35.66674165802837,2.59548364499382,0.8717118076621944,2.7379585144863126
S1,Normal corridor route,normal_single_corridor,1,28,0,0,59.52764959478,36.31301750879,68.44620696908531,26.118496534862317,3.2522904252116263,-9.548245123166055,10.086940960568153
S1,Normal corridor route,normal_single_corridor,1,29,0,0,59.52774800856,36.31304433073,77.27404436852984,29.083393782919984,8.827837399444533,2.9648972480576674,9.312428729529774
S1,Normal corridor route,normal_single_corridor,1,30,0,0,59.5278544226,36.31307333306,86.81951495303281,32.28931134060758,9.545470584502965,3.2059175576875987,10.069454606198939
S1,Normal corridor route,normal_single_corridor,1,31,0,0,59.52784526946,36.31309513942,85.99846701033023,34.69978637534368,-0.8210479427025774,2.410475034736095,2.5464700307095924
S1,Normal corridor route,normal_single_corridor,1,32,0,0,59.52794986198,36.3131236453,95.38054500496636,37.85082635089054,9.382077994636134,3.1510399755468654,9.897092523813747
S1,Normal corridor route,normal_single_corridor,1,33,0,0,59.52795964842,36.31310033017,96.25840073885577,35.27357188059469,0.8778557338894046,-2.5772544702958555,2.7226588648199166
S1,Normal corridor route,normal_single_corridor,1,34,0,0,59.52803513264,36.31312090281,103.02942833636988,37.54767150585039,6.771027597514106,2.274099625255701,7.142712638198863
S1,Normal corridor route,normal_single_corridor,1,35,0,0,59.52802583118,36.31314306253,102.19507590697907,39.99720695507662,-0.8343524293908047,2.4495354492262322,2.5877341234072517
S1,Normal corridor route,normal_single_corridor,1,36,0,0,59.52805061439,36.313149817,104.41816039843246,40.743846068899074,2.223084491453392,0.7466391138224537,2.345117187355499
S1,Normal corridor route,normal_single_corridor,1,37,0,0,59.52805459036,36.31314034469,104.77480980963314,39.69677692096738,0.35664941120067795,-1.047069147931694,1.1061431205138845
S1,Normal corridor route,normal_single_corridor,1,38,0,0,59.52807436352,36.31309323729,106.54848663959069,34.489524924927935,1.7736768299575516,-5.207251996039446,5.501036524818305
S1,Normal corridor route,normal_single_corridor,1,39,0,0,59.52793759133,36.31305596108,94.27985257192495,30.369012672160807,-12.268634067665744,-4.120512252767128,12.942101958781368
S1,Normal corridor route,normal_single_corridor,1,40,0,0,59.52793661699,36.31305828235,94.19245307229188,30.62560585749381,-0.08739949963306515,0.2565931853330028,0.2710696133753226
S1,Normal corridor route,normal_single_corridor,1,41,0,0,59.52781232843,36.31302440844,83.04361600671363,26.88118384623081,-11.148837065578249,-3.744422011262998,11.760836029519426
S1,Normal corridor route,normal_single_corridor,1,42,0,0,59.52776070661,36.31301033929,78.41307510881208,25.325980005462014,-4.630540897901554,-1.5552038407687974,4.884728036798052
S1,Normal corridor route,normal_single_corridor,1,43,0,0,59.52765511531,36.31298156116,68.941405315911,22.144845515075957,-9.471669792901082,-3.1811344903860572,9.99160374072544
S1,Normal corridor route,normal_single_corridor,1,44,0,0,59.52766647263,36.31295450353,69.96017092270776,19.15389509491348,1.0187656067967623,-2.990950420162477,3.1596942537945143
S1,Normal corridor route,normal_single_corridor,1,45,0,0,59.52760137518,36.31293676169,64.12084939934111,17.192712100843863,-5.83932152336665,-1.9611829940696168,6.159863195679014
S1,Normal corridor route,normal_single_corridor,1,46,0,0,59.5275918508,36.31295945253,63.26650077105356,19.70095755501518,-0.8543486282875534,2.508245454171316,2.649755995752797
S1,Normal corridor route,normal_single_corridor,1,47,0,0,59.52754731223,36.31294731387,59.2713361307641,18.359150078143358,-3.9951646402894596,-1.3418074768718213,4.214473609836504
S1,Normal corridor route,normal_single_corridor,1,48,0,0,59.52754633881,36.31294963294,59.18401915659081,18.615500075848956,-0.08731697417329087,0.2563499977055983,0.2708128049085556
S1,Normal corridor route,normal_single_corridor,1,49,0,0,59.52750679257,36.31293885489,55.636672672774935,17.42409442913811,-3.547346483815872,-1.191405646710848,3.742073555030062
S1,Normal corridor route,normal_single_corridor,2,0,1,0,59.52754731223,36.31294731387,59.2713361307641,18.359150078143358,0.0,0.0,0.0
S1,Normal corridor route,normal_single_corridor,2,1,1,0,59.5275918508,36.31295945253,63.26650077105356,19.70095755501518,3.9951646402894596,1.3418074768718213,4.214473609836504
S1,Normal corridor route,normal_single_corridor,2,2,1,0,59.52760137518,36.31293676169,64.12084939934111,17.192712100843863,0.8543486282875534,-2.508245454171316,2.649755995752797
S1,Normal corridor route,normal_single_corridor,2,3,1,0,59.52766647263,36.31295450353,69.96017092270776,19.15389509491348,5.83932152336665,1.9611829940696168,6.159863195679014
S1,Normal corridor route,normal_single_corridor,2,4,1,0,59.52765511531,36.31298156116,68.941405315911,22.144845515075957,-1.0187656067967623,2.990950420162477,3.1596942537945143
S1,Normal corridor route,normal_single_corridor,2,5,1,0,59.52776070661,36.31301033929,78.41307510881208,25.325980005462014,9.471669792901082,3.1811344903860572,9.99160374072544
S1,Normal corridor route,normal_single_corridor,2,6,1,0,59.52781232843,36.31302440844,83.04361600671363,26.88118384623081,4.630540897901554,1.5552038407687974,4.884728036798052
S1,Normal corridor route,normal_single_corridor,2,7,1,0,59.52793661699,36.31305828235,94.19245307229188,30.62560585749381,11.148837065578249,3.744422011262998,11.760836029519426
S1,Normal corridor route,normal_single_corridor,2,8,1,0,59.52793759133,36.31305596108,94.27985257192495,30.369012672160807,0.08739949963306515,-0.2565931853330028,0.2710696133753226
S1,Normal corridor route,normal_single_corridor,2,9,1,0,59.52807436352,36.31309323729,106.54848663959069,34.489524924927935,12.268634067665744,4.120512252767128,12.942101958781368
S1,Normal corridor route,normal_single_corridor,2,10,1,0,59.52805459036,36.31314034469,104.77480980963314,39.69677692096738,-1.7736768299575516,5.207251996039446,5.501036524818305
S1,Normal corridor route,normal_single_corridor,2,11,1,0,59.52805061439,36.313149817,104.41816039843246,40.743846068899074,-0.35664941120067795,1.047069147931694,1.1061431205138845
S1,Normal corridor route,normal_single_corridor,2,12,1,0,59.52802583118,36.31314306253,102.19507590697907,39.99720695507662,-2.223084491453392,-0.7466391138224537,2.345117187355499
S1,Normal corridor route,normal_single_corridor,2,13,1,0,59.52803513264,36.31312090281,103.02942833636988,37.54767150585039,0.8343524293908047,-2.4495354492262322,2.5877341234072517
S1,Normal corridor route,normal_single_corridor,2,14,1,0,59.52795964842,36.31310033017,96.25840073885577,35.27357188059469,-6.771027597514106,-2.274099625255701,7.142712638198863
S1,Normal corridor route,normal_single_corridor,2,15,1,0,59.52794986198,36.3131236453,95.38054500496636,37.85082635089054,-0.8778557338894046,2.5772544702958555,2.7226588648199166
S1,Normal corridor route,normal_single_corridor,2,16,1,0,59.52784526946,36.31309513942,85.99846701033023,34.69978637534368,-9.382077994636134,-3.1510399755468654,9.897092523813747
S1,Normal corridor route,normal_single_corridor,2,17,1,0,59.5278544226,36.31307333306,86.81951495303281,32.28931134060758,0.8210479427025774,-2.410475034736095,2.5464700307095924
S1,Normal corridor route,normal_single_corridor,2,18,1,0,59.52774800856,36.31304433073,77.27404436852984,29.083393782919984,-9.545470584502965,-3.2059175576875987,10.069454606198939
S1,Normal corridor route,normal_single_corridor,2,19,1,0,59.52764959478,36.31301750879,68.44620696908531,26.118496534862317,-8.827837399444533,-2.9648972480576674,9.312428729529774
S1,Normal corridor route,normal_single_corridor,2,20,0,0,59.52761333786,36.31310388698,65.19391654387368,35.66674165802837,-3.2522904252116263,9.548245123166055,10.086940960568153
S1,Normal corridor route,normal_single_corridor,2,21,0,0,59.5275844031,36.31309600104,62.598432898879864,34.79502985036618,-2.59548364499382,-0.8717118076621944,2.7379585144863126
S1,Normal corridor route,normal_single_corridor,2,22,0,0,59.52762266614,36.31300484345,66.03067476068898,24.71846985186417,3.4322418618091177,-10.076559998502006,10.645062029005075
S1,Normal corridor route,normal_single_corridor,2,23,0,0,59.5275801867,36.31299326599,62.22021662046295,23.43869742341255,-3.8104581402260322,-1.279772428451622,4.019627931418503
S1,Normal corridor route,normal_single_corridor,2,24,0,0,59.52756986619,36.31301785352,61.29445414938313,26.15660298956442,-0.9257624710798211,2.7179055661518703,2.8712448205228225
S1,Normal corridor route,normal_single_corridor,2,25,0,0,59.52753825122,36.31300923709,58.45855236277368,25.204142817199084,-2.8359017866094476,-0.9524601723653348,2.991574722990696
S1,Normal corridor route,normal_single_corridor,2,26,0,0,59.52754681063,36.31298884522,59.22634199244823,22.950025507138605,0.767789629674553,-2.2541173100604794,2.381290776648261
S1,Normal corridor route,normal_single_corridor,2,27,0,0,59.52750210146,36.31297666007,55.215874322155116,21.603079026321552,-4.010467670293117,-1.3469464808170528,4.230616474776666
S1,Normal corridor route,normal_single_corridor,2,28,0,0,59.52748966879,36.31300627959,54.100648494636516,24.877220767050545,-1.1152258275186,3.274141740728993,3.458862932344736
S1,Normal corridor route,normal_single_corridor,2,29,0,0,59.52743330631,36.31299091841,49.04486455037476,23.179195930144374,-5.055783944261755,-1.6980248369061712,5.33331413267634
S1,Normal corridor route,normal_single_corridor,2,30,0,0,59.52743702107,36.31298206838,49.37808310210751,22.200913613998807,0.33321855173274884,-0.9782823161455667,1.0334751536935975
S1,Normal corridor route,normal_single_corridor,2,31,0,0,59.52747250477,36.31289753217,52.56101473986271,12.856280960189252,3.1829316377552033,-9.344632653809555,9.871839405362449
S1,Normal corridor route,normal_single_corridor,2,32,0,0,59.52751883722,36.31291015975,56.71709262741813,14.252133653227474,4.156077887555419,1.395852693038222,4.3842203580670045
S1,Normal corridor route,normal_single_corridor,2,33,0,0,59.52750679257,36.31293885489,55.636672672774935,17.42409442913811,-1.0804199546431974,3.171960775910634,3.350916657021896
S1,Normal corridor route,normal_single_corridor,2,34,0,0,59.52754633881,36.31294963294,59.18401915659081,18.615500075848956,3.547346483815872,1.191405646710848,3.742073555030062
S1,Normal corridor route,normal_single_corridor,2,35,0,0,59.52754731223,36.31294731387,59.2713361307641,18.359150078143358,0.08731697417329087,-0.2563499977055983,0.2708128049085556
S1,Normal corridor route,normal_single_corridor,2,36,0,0,59.5275918508,36.31295945253,63.26650077105356,19.70095755501518,3.9951646402894596,1.3418074768718213,4.214473609836504
S1,Normal corridor route,normal_single_corridor,2,37,0,0,59.52760137518,36.31293676169,64.12084939934111,17.192712100843863,0.8543486282875534,-2.508245454171316,2.649755995752797
S1,Normal corridor route,normal_single_corridor,2,38,0,0,59.52766647263,36.31295450353,69.96017092270776,19.15389509491348,5.83932152336665,1.9611829940696168,6.159863195679014
S1,Normal corridor route,normal_single_corridor,2,39,0,0,59.52765511531,36.31298156116,68.941405315911,22.144845515075957,-1.0187656067967623,2.990950420162477,3.1596942537945143
S1,Normal corridor route,normal_single_corridor,2,40,0,0,59.52776070661,36.31301033929,78.41307510881208,25.325980005462014,9.471669792901082,3.1811344903860572,9.99160374072544
S1,Normal corridor route,normal_single_corridor,2,41,0,0,59.52781232843,36.31302440844,83.04361600671363,26.88118384623081,4.630540897901554,1.5552038407687974,4.884728036798052
S1,Normal corridor route,normal_single_corridor,2,42,0,0,59.52793661699,36.31305828235,94.19245307229188,30.62560585749381,11.148837065578249,3.744422011262998,11.760836029519426
S1,Normal corridor route,normal_single_corridor,2,43,0,0,59.52793759133,36.31305596108,94.27985257192495,30.369012672160807,0.08739949963306515,-0.2565931853330028,0.2710696133753226
S1,Normal corridor route,normal_single_corridor,2,44,0,0,59.52807436352,36.31309323729,106.54848663959069,34.489524924927935,12.268634067665744,4.120512252767128,12.942101958781368
S1,Normal corridor route,normal_single_corridor,2,45,0,0,59.52805459036,36.31314034469,104.77480980963314,39.69677692096738,-1.7736768299575516,5.207251996039446,5.501036524818305
S1,Normal corridor route,normal_single_corridor,2,46,0,0,59.52805061439,36.313149817,104.41816039843246,40.743846068899074,-0.35664941120067795,1.047069147931694,1.1061431205138845
S1,Normal corridor route,normal_single_corridor,2,47,0,0,59.52802583118,36.31314306253,102.19507590697907,39.99720695507662,-2.223084491453392,-0.7466391138224537,2.345117187355499
S1,Normal corridor route,normal_single_corridor,2,48,0,0,59.52803513264,36.31312090281,103.02942833636988,37.54767150585039,0.8343524293908047,-2.4495354492262322,2.5877341234072517
S1,Normal corridor route,normal_single_corridor,2,49,0,0,59.52795964842,36.31310033017,96.25840073885577,35.27357188059469,-6.771027597514106,-2.274099625255701,7.142712638198863
S2,Long straight route between corridors,long_straight_between_corridors,0,0,1,0,59.52795964842,36.31310033017,96.25840073885577,35.27357188059469,0.0,0.0,0.0
S2,Long straight route between corridors,long_straight_between_corridors,0,1,1,0,59.52803513264,36.31312090281,103.02942833636988,37.54767150585039,6.771027597514106,2.274099625255701,7.142712638198863
S2,Long straight route between corridors,long_straight_between_corridors,0,2,1,0,59.52802583118,36.31314306253,102.19507590697907,39.99720695507662,-0.8343524293908047,2.4495354492262322,2.5877341234072517
S2,Long straight route between corridors,long_straight_between_corridors,0,3,1,0,59.52805061439,36.313149817,104.41816039843246,40.743846068899074,2.223084491453392,0.7466391138224537,2.345117187355499
S2,Long straight route between corridors,long_straight_between_corridors,0,4,1,0,59.52805459036,36.31314034469,104.77480980963314,39.69677692096738,0.35664941120067795,-1.047069147931694,1.1061431205138845
S2,Long straight route between corridors,long_straight_between_corridors,0,5,1,0,59.52807436352,36.31309323729,106.54848663959069,34.489524924927935,1.7736768299575516,-5.207251996039446,5.501036524818305
S2,Long straight route between corridors,long_straight_between_corridors,0,6,1,0,59.52793759133,36.31305596108,94.27985257192495,30.369012672160807,-12.268634067665744,-4.120512252767128,12.942101958781368
S2,Long straight route between corridors,long_straight_between_corridors,0,7,1,0,59.52793661699,36.31305828235,94.19245307229188,30.62560585749381,-0.08739949963306515,0.2565931853330028,0.2710696133753226
S2,Long straight route between corridors,long_straight_between_corridors,0,8,1,0,59.52781232843,36.31302440844,83.04361600671363,26.88118384623081,-11.148837065578249,-3.744422011262998,11.760836029519426
S2,Long straight route between corridors,long_straight_between_corridors,0,9,1,0,59.52776070661,36.31301033929,78.41307510881208,25.325980005462014,-4.630540897901554,-1.5552038407687974,4.884728036798052
S2,Long straight route between corridors,long_straight_between_corridors,0,10,1,0,59.52765511531,36.31298156116,68.941405315911,22.144845515075957,-9.471669792901082,-3.1811344903860572,9.99160374072544
S2,Long straight route between corridors,long_straight_between_corridors,0,11,1,0,59.52766647263,36.31295450353,69.96017092270776,19.15389509491348,1.0187656067967623,-2.990950420162477,3.1596942537945143
S2,Long straight route between corridors,long_straight_between_corridors,0,12,1,0,59.52760137518,36.31293676169,64.12084939934111,17.192712100843863,-5.83932152336665,-1.9611829940696168,6.159863195679014
S2,Long straight route between corridors,long_straight_between_corridors,0,13,1,0,59.5275918508,36.31295945253,63.26650077105356,19.70095755501518,-0.8543486282875534,2.508245454171316,2.649755995752797
